382.500,  1.5296e-05
382.600,  1.5657e-05
382.700,  1.6028e-05
382.800,  1.6406e-05
382.900,  1.6794e-05
383.000,  1.7190e-05
383.100,  1.7596e-05
383.200,  1.8011e-05
383.300,  1.8435e-05
383.400,  1.8870e-05
383.500,  1.9314e-05
383.600,  1.9768e-05
383.700,  2.0233e-05
383.800,  2.0709e-05
383.900,  2.1196e-05
384.000,  2.1693e-05
384.100,  2.2202e-05
384.200,  2.2723e-05
384.300,  2.3256e-05
384.400,  2.3801e-05
384.500,  2.4358e-05
384.600,  2.4928e-05
384.700,  2.5511e-05
384.800,  2.6108e-05
384.900,  2.6718e-05
385.000,  2.7342e-05
385.100,  2.7980e-05
385.200,  2.8633e-05
385.300,  2.9300e-05
385.400,  2.9983e-05
385.500,  3.0681e-05
385.600,  3.1396e-05
385.700,  3.2126e-05
385.800,  3.2873e-05
385.900,  3.3637e-05
386.000,  3.4418e-05
386.100,  3.5218e-05
386.200,  3.6035e-05
386.300,  3.6870e-05
386.400,  3.7725e-05
386.500,  3.8599e-05
386.600,  3.9493e-05
386.700,  4.0406e-05
386.800,  4.1341e-05
386.900,  4.2297e-05
387.000,  4.3274e-05
387.100,  4.4273e-05
387.200,  4.5295e-05
387.300,  4.6340e-05
387.400,  4.7408e-05
387.500,  4.8500e-05
387.600,  4.9617e-05
387.700,  5.0759e-05
387.800,  5.1927e-05
387.900,  5.3121e-05
388.000,  5.4341e-05
388.100,  5.5589e-05
388.200,  5.6865e-05
388.300,  5.8170e-05
388.400,  5.9504e-05
388.500,  6.0867e-05
388.600,  6.2261e-05
388.700,  6.3687e-05
388.800,  6.5144e-05
388.900,  6.6633e-05
389.000,  6.8156e-05
389.100,  6.9713e-05
389.200,  7.1305e-05
389.300,  7.2932e-05
389.400,  7.4595e-05
389.500,  7.6295e-05
389.600,  7.8033e-05
389.700,  7.9810e-05
389.800,  8.1626e-05
389.900,  8.3482e-05
390.000,  8.5380e-05
390.100,  8.7320e-05
390.200,  8.9302e-05
390.300,  9.1329e-05
390.400,  9.3401e-05
390.500,  9.5518e-05
390.600,  9.7682e-05
390.700,  9.9894e-05
390.800,  1.0215e-04
390.900,  1.0447e-04
391.000,  1.0683e-04
391.100,  1.0924e-04
391.200,  1.1171e-04
391.300,  1.1423e-04
391.400,  1.1681e-04
391.500,  1.1944e-04
391.600,  1.2213e-04
391.700,  1.2488e-04
391.800,  1.2769e-04
391.900,  1.3057e-04
392.000,  1.3350e-04
392.100,  1.3650e-04
392.200,  1.3957e-04
392.300,  1.4270e-04
392.400,  1.4590e-04
392.500,  1.4917e-04
392.600,  1.5252e-04
